VA1_336	NC_217	QC93_121	QC32_396	NY_110	VA2_14	VA1_167	QC32_162	VA1_107	QC93_39	QC32_64	QC93_69	VA1_274	QC93_325	QC32_67	VA1_280	NC_137	VA1_380	VA1_170	VA2_91	VA2_89	VA2_235	QC32_165	VA1_276	QC93_36	VA2_237	VA2_347	NC_410	NC_131	NY_353	VA1_298	QC93_18	NC_393	NY_140	VA1_455	VA1_206	VA1_205	QC93_360	QC93_100	QC32_254	VA1_203	VA1_169	VA1_211	VA2_119	QC32_225	QC93_19	VA2_16	NY_109	QC32_183	VA1_323	QC32_158	NY_139	NC_242	QC32_60	QC32_163	NC_86	VA2_200	VA1_28	VA1_106	NC_136	VA1_48	QC32_255	QC93_143	NC_412	NC_34	NC_355	NC_130	NC_72	NC_433	NY_84	NC_359	NY_271	NC_216	NC_358	NY_272	NY_147	NY_73	NY_108	QC32_374	QC32_7	NY_145	NY_85	NC_431	QC32_164	NY_13	VA1_383	QC32_63	QC93_21	NY_83	VA1_45	QC32_388	QC32_65	VA2_149	VA1_112	QC32_250	NY_284	QC93_369	QC93_20	VA2_350	QC93_103	QC32_378	VA2_114	QC93_37	NY_326	VA1_172	VA2_197	QC93_33	QC32_122	QC32_55	QC32_62	VA2_120	NY_269	VA1_27	QC32_161	QC93_41	VA2_25	VA1_297	QC93_151	VA2_15	QC32_53	VA2_118	VA2_238	VA2_90	VA1_113	VA2_428	QC93_370	NC_240	VA2_342	VA2_127	VA2_116	QC93_94	QC93_105	VA2_87	QC93_142	VA1_204	QC93_248	VA2_35	VA2_88	VA2_23	VA2_125	VA2_352
0.08780330103364808	0.1425351029716293	-0.06270915429579982	0.028510515600835173	-0.06270915429579982	0.06955936705432109	0.10148625151814339	-0.09919702225445404	0.1425351029716293	0.11973018549747039	0.05587641656982578	0.01482756511633987	0.1060472350129752	0.1060472350129752	-0.039904236821641126	0.13797411947679739	0.1835839544251151	0.128852152487134	0.04219346608533048	-0.007977352357818823	-0.08551407176995873	0.04675444958016217	-0.02622128633714582	-0.012538335852650517	0.1881449379199468	0.001144614631844565	0.1151692020026387	0.1334131359819657	0.2291937893734326	-0.030782269831977738	0.1060472350129752	-0.017099319347482433	0.1790229709302833	0.09692526802331158	-0.02622128633714582	0.09236428452847989	0.10148625151814339	0.060437400064657476	-0.012538335852650517	0.03307149909566698	0.060437400064657476	0.06955936705432109	0.060437400064657476	0.05131543307499398	0.02394953210600348	0.01482756511633987	0.07412035054915289	-0.05358718730613643	0.05131543307499398	0.019388548611171674	-0.08551407176995873	0.04675444958016217	0.1334131359819657	-0.017099319347482433	0.06499838355948928	0.1790229709302833	0.07868133404398459	0.10148625151814339	0.09236428452847989	0.1607790369509562	-0.007977352357818823	0.05131543307499398	0.060437400064657476	0.1790229709302833	0.1562180534561245	0.06499838355948928	0.165340020445788	0.2474377233527597	0.5074137825581699	0.08324231753881628	0.1607790369509562	0.07412035054915289	0.08780330103364808	0.01482756511633987	0.019388548611171674	-0.007977352357818823	-0.039904236821641126	0.00570559812667637	-0.02622128633714582	0.00570559812667637	0.07412035054915289	0.01482756511633987	0.09236428452847989	0.010266581621508175	0.019388548611171674	0.05587641656982578	0.05131543307499398	0.09236428452847989	-0.02622128633714582	0.06499838355948928	0.07868133404398459	0.01482756511633987	0.04675444958016217	0.03307149909566698	0.1060472350129752	-0.039904236821641126	-0.039904236821641126	0.05131543307499398	0.060437400064657476	0.1972669049096103	-0.007977352357818823	0.04675444958016217	-0.02622128633714582	0.06955936705432109	0.060437400064657476	0.11973018549747039	-0.007977352357818823	-0.030782269831977738	-0.08095308827512704	0.04675444958016217	0.05587641656982578	-0.003416368862987129	0.09236428452847989	-0.02622128633714582	-0.058148170800968346	0.02394953210600348	-0.04446522031647304	0.028510515600835173	0.09236428452847989	-0.017099319347482433	0.07412035054915289	-0.030782269831977738	0.13797411947679739	-0.030782269831977738	0.04219346608533048	0.05131543307499398	0.1607790369509562	0.165340020445788	0.019388548611171674	0.037632482590498784	0.001144614631844565	-0.039904236821641126	-0.05358718730613643	0.001144614631844565	0.09236428452847989	0.00570559812667637	0.02394953210600348	0.06499838355948928	0.05131543307499398	0.03307149909566698	0.037632482590498784
0.08780330103364808	-0.017099319347482433	0.06955936705432109	0.00570559812667637	0.1881449379199468	0.05587641656982578	0.1425351029716293	-0.039904236821641126	0.09236428452847989	0.10148625151814339	-0.049026203811304736	-0.03534325332680943	0.11973018549747039	-0.03534325332680943	-0.017099319347482433	0.11973018549747039	0.07412035054915289	0.06499838355948928	0.028510515600835173	0.1516570699612927	-0.003416368862987129	0.04675444958016217	-0.030782269831977738	0.1516570699612927	0.09236428452847989	0.1334131359819657	0.010266581621508175	0.060437400064657476	-0.021660302842314128	0.1607790369509562	0.07412035054915289	0.00570559812667637	0.08780330103364808	0.1607790369509562	0.1699010039406198	0.2200718223837691	0.07412035054915289	0.09236428452847989	0.04219346608533048	0.1151692020026387	0.1607790369509562	0.147096086466461	0.07412035054915289	-0.003416368862987129	0.07412035054915289	0.04219346608533048	-0.021660302842314128	0.1881449379199468	0.06955936705432109	0.001144614631844565	0.09236428452847989	0.1790229709302833	-0.007977352357818823	0.060437400064657476	0.10148625151814339	0.08324231753881628	0.03307149909566698	0.02394953210600348	0.1744619874354515	0.11060821850780689	0.06499838355948928	0.00570559812667637	0.08324231753881628	0.1562180534561245	0.03307149909566698	-0.058148170800968346	0.11973018549747039	0.04219346608533048	0.08324231753881628	0.6670482048772816	0.1334131359819657	0.1881449379199468	-0.007977352357818823	-0.017099319347482433	0.2200718223837691	0.1881449379199468	0.147096086466461	0.1744619874354515	-0.007977352357818823	-0.05358718730613643	0.12429116899230208	0.1927059214147785	-0.030782269831977738	-0.012538335852650517	0.08324231753881628	0.2200718223837691	-0.003416368862987129	0.09236428452847989	-0.09007505526479043	0.128852152487134	0.09236428452847989	0.1334131359819657	0.11060821850780689	0.09236428452847989	0.07868133404398459	0.1607790369509562	0.06499838355948928	0.05131543307499398	-0.021660302842314128	0.01482756511633987	0.05131543307499398	0.019388548611171674	-0.021660302842314128	0.1060472350129752	0.09692526802331158	0.00570559812667637	0.03307149909566698	-0.021660302842314128	-0.003416368862987129	0.04219346608533048	0.04675444958016217	0.1516570699612927	0.08324231753881628	0.04219346608533048	0.019388548611171674	-0.06727013779063173	0.01482756511633987	0.05131543307499398	-0.04446522031647304	0.037632482590498784	0.05131543307499398	-0.05358718730613643	0.07868133404398459	0.08324231753881628	0.05131543307499398	0.11973018549747039	-0.021660302842314128	-0.021660302842314128	0.09236428452847989	0.07412035054915289	-0.02622128633714582	-0.11744095623378104	0.00570559812667637	0.037632482590498784	0.12429116899230208	-0.007977352357818823	-0.058148170800968346	0.001144614631844565	0.00570559812667637	0.019388548611171674	-0.021660302842314128
0.08324231753881628	0.1699010039406198	-0.017099319347482433	0.02394953210600348	0.06499838355948928	0.028510515600835173	-0.007977352357818823	-0.08095308827512704	0.128852152487134	0.03307149909566698	0.019388548611171674	0.019388548611171674	0.128852152487134	-0.05358718730613643	-0.007977352357818823	0.019388548611171674	0.1881449379199468	0.11060821850780689	0.06499838355948928	-0.003416368862987129	-0.030782269831977738	0.1060472350129752	0.028510515600835173	0.05131543307499398	0.02394953210600348	0.001144614631844565	0.06955936705432109	0.3158524757752361	0.1881449379199468	0.03307149909566698	0.07868133404398459	-0.012538335852650517	0.07868133404398459	0.128852152487134	0.010266581621508175	0.060437400064657476	0.11973018549747039	0.010266581621508175	0.07868133404398459	0.1562180534561245	0.147096086466461	0.001144614631844565	0.165340020445788	0.010266581621508175	0.08324231753881628	0.001144614631844565	-0.06270915429579982	0.10148625151814339	-0.039904236821641126	0.1835839544251151	-0.04446522031647304	-0.003416368862987129	0.38426722819771253	-0.030782269831977738	0.08324231753881628	0.1790229709302833	0.060437400064657476	0.07412035054915289	0.1151692020026387	0.03307149909566698	-0.058148170800968346	0.060437400064657476	0.00570559812667637	0.12429116899230208	0.40707214567187133	0.1744619874354515	0.11060821850780689	0.3295354262597313	0.1607790369509562	0.1334131359819657	0.6716091883721134	0.1425351029716293	0.10148625151814339	0.2748036243217503	0.019388548611171674	0.03307149909566698	0.13797411947679739	0.060437400064657476	-0.003416368862987129	0.010266581621508175	-0.021660302842314128	0.037632482590498784	0.1699010039406198	0.010266581621508175	0.07412035054915289	0.08780330103364808	0.09236428452847989	0.06499838355948928	-0.030782269831977738	0.13797411947679739	0.06499838355948928	0.07412035054915289	0.04675444958016217	0.07868133404398459	0.1835839544251151	0.06955936705432109	-0.07639210478029512	-0.02622128633714582	-0.12200193972861295	0.13797411947679739	0.06499838355948928	-0.09463603875962234	0.01482756511633987	0.13797411947679739	0.03307149909566698	0.04219346608533048	-0.021660302842314128	0.001144614631844565	0.09692526802331158	0.09692526802331158	0.07412035054915289	0.010266581621508175	0.12429116899230208	0.04219346608533048	-0.07639210478029512	0.028510515600835173	-0.05358718730613643	-0.03534325332680943	0.01482756511633987	-0.04446522031647304	0.06499838355948928	0.02394953210600348	0.04219346608533048	0.09236428452847989	-0.039904236821641126	0.03307149909566698	0.3021695252907408	0.019388548611171674	-0.04446522031647304	0.08780330103364808	0.03307149909566698	-0.058148170800968346	0.001144614631844565	-0.021660302842314128	-0.017099319347482433	-0.017099319347482433	-0.017099319347482433	0.037632482590498784	0.06499838355948928	0.010266581621508175	-0.058148170800968346
0.001144614631844565	0.06955936705432109	-0.003416368862987129	0.010266581621508175	0.2291937893734326	-0.03534325332680943	0.060437400064657476	-0.04446522031647304	0.00570559812667637	-0.021660302842314128	0.02394953210600348	-0.007977352357818823	0.02394953210600348	0.04219346608533048	-0.007977352357818823	0.09692526802331158	0.01482756511633987	0.09692526802331158	0.08324231753881628	0.001144614631844565	-0.012538335852650517	0.08780330103364808	0.04219346608533048	-0.003416368862987129	0.09236428452847989	0.06955936705432109	-0.007977352357818823	0.06955936705432109	0.07412035054915289	0.11060821850780689	-0.017099319347482433	0.001144614631844565	0.06955936705432109	0.1562180534561245	0.037632482590498784	0.010266581621508175	0.010266581621508175	0.07868133404398459	-0.021660302842314128	0.07412035054915289	0.08324231753881628	0.1060472350129752	0.06955936705432109	-0.021660302842314128	0.00570559812667637	-0.039904236821641126	-0.021660302842314128	0.12429116899230208	0.09692526802331158	0.06955936705432109	-0.003416368862987129	0.04219346608533048	0.08324231753881628	-0.017099319347482433	0.08324231753881628	0.11973018549747039	-0.07183112128546365	0.037632482590498784	0.04219346608533048	0.05131543307499398	0.001144614631844565	-0.007977352357818823	0.1425351029716293	0.2291937893734326	0.07412035054915289	0.05587641656982578	0.07868133404398459	0.11060821850780689	0.07412035054915289	0.1881449379199468	0.1425351029716293	0.58038951847547815	0.05587641656982578	0.037632482590498784	0.2063888718992738	0.2474377233527597	0.2291937893734326	0.3204134592700678	-0.021660302842314128	0.06499838355948928	0.07412035054915289	0.11973018549747039	0.04675444958016217	-0.003416368862987129	0.05587641656982578	0.2291937893734326	0.019388548611171674	0.08780330103364808	-0.09007505526479043	0.001144614631844565	0.060437400064657476	0.1334131359819657	-0.049026203811304736	-0.017099319347482433	0.06499838355948928	0.3158524757752361	0.010266581621508175	0.060437400064657476	-0.007977352357818823	0.09236428452847989	0.00570559812667637	-0.017099319347482433	-0.017099319347482433	0.1516570699612927	0.001144614631844565	0.037632482590498784	-0.039904236821641126	0.02394953210600348	-0.021660302842314128	0.010266581621508175	-0.02622128633714582	0.1972669049096103	-0.03534325332680943	0.07412035054915289	0.00570559812667637	-0.04446522031647304	-0.007977352357818823	0.07412035054915289	-0.012538335852650517	0.03307149909566698	0.06955936705432109	-0.14024587370793995	-0.02622128633714582	0.04219346608533048	-0.04446522031647304	0.05587641656982578	0.07412035054915289	0.09236428452847989	-0.08551407176995873	-0.09007505526479043	0.03307149909566698	-0.09007505526479043	-0.04446522031647304	-0.04446522031647304	0.01482756511633987	-0.058148170800968346	-0.20866062613041625	-0.007977352357818823	0.00570559812667637	0.019388548611171674	-0.049026203811304736
0.07868133404398459	0.1060472350129752	-0.07183112128546365	0.01482756511633987	0.08324231753881628	0.11060821850780689	-0.021660302842314128	0.09236428452847989	0.03307149909566698	0.060437400064657476	0.07868133404398459	0.010266581621508175	0.060437400064657476	-0.012538335852650517	0.07412035054915289	-0.049026203811304736	0.1699010039406198	0.04675444958016217	0.00570559812667637	-0.012538335852650517	0.05131543307499398	0.01482756511633987	0.1151692020026387	-0.05358718730613643	0.037632482590498784	0.02394953210600348	0.07868133404398459	0.06499838355948928	0.09692526802331158	0.07868133404398459	-0.039904236821641126	0.03307149909566698	0.03307149909566698	0.1790229709302833	-0.039904236821641126	0.03307149909566698	0.09236428452847989	0.04675444958016217	0.028510515600835173	0.04675444958016217	-0.007977352357818823	0.001144614631844565	0.11060821850780689	-0.02622128633714582	0.12429116899230208	-0.007977352357818823	0.01482756511633987	0.037632482590498784	0.02394953210600348	0.03307149909566698	0.07868133404398459	0.019388548611171674	0.08324231753881628	0.05131543307499398	0.11060821850780689	0.1562180534561245	0.04219346608533048	-0.03534325332680943	0.04675444958016217	-0.017099319347482433	0.028510515600835173	0.09692526802331158	-0.03534325332680943	0.04675444958016217	0.02394953210600348	0.08324231753881628	0.08324231753881628	0.060437400064657476	0.08780330103364808	-0.007977352357818823	0.10148625151814339	0.05587641656982578	0.45724296411502063	0.1151692020026387	0.019388548611171674	0.04219346608533048	0.06499838355948928	0.06955936705432109	0.03307149909566698	0.06955936705432109	0.07868133404398459	0.09692526802331158	0.2291937893734326	0.06955936705432109	0.08324231753881628	0.03307149909566698	0.1151692020026387	0.07868133404398459	-0.003416368862987129	-0.007977352357818823	0.05587641656982578	0.04219346608533048	-0.003416368862987129	-0.017099319347482433	0.1334131359819657	0.01482756511633987	-0.030782269831977738	0.08780330103364808	-0.06270915429579982	0.07412035054915289	0.028510515600835173	-0.09007505526479043	-0.021660302842314128	0.03307149909566698	0.05587641656982578	0.00570559812667637	-0.02622128633714582	0.147096086466461	0.04219346608533048	0.00570559812667637	0.060437400064657476	0.05587641656982578	-0.02622128633714582	0.1425351029716293	-0.003416368862987129	0.028510515600835173	-0.09007505526479043	-0.017099319347482433	0.07412035054915289	0.001144614631844565	0.00570559812667637	0.019388548611171674	0.04219346608533048	-0.030782269831977738	0.03307149909566698	-0.003416368862987129	0.10148625151814339	0.11060821850780689	-0.012538335852650517	-0.007977352357818823	0.028510515600835173	-0.012538335852650517	0.00570559812667637	-0.017099319347482433	-0.07183112128546365	0.019388548611171674	0.01482756511633987	0.04219346608533048	0.00570559812667637	0.01482756511633987	0.06955936705432109
0.08780330103364808	0.04675444958016217	-0.04446522031647304	0.019388548611171674	0.09692526802331158	0.1334131359819657	-0.039904236821641126	-0.02622128633714582	0.04219346608533048	0.08780330103364808	-0.021660302842314128	0.037632482590498784	0.037632482590498784	-0.05358718730613643	-0.012538335852650517	-0.09919702225445404	0.128852152487134	-0.03534325332680943	0.02394953210600348	-0.09463603875962234	0.03307149909566698	0.019388548611171674	0.04219346608533048	-0.04446522031647304	-0.03534325332680943	0.01482756511633987	0.1334131359819657	0.1562180534561245	0.10148625151814339	0.1334131359819657	-0.05358718730613643	0.01482756511633987	0.04675444958016217	0.019388548611171674	0.04219346608533048	0.04219346608533048	-0.007977352357818823	0.00570559812667637	0.07412035054915289	0.019388548611171674	0.04675444958016217	0.019388548611171674	0.01482756511633987	0.019388548611171674	0.05587641656982578	0.04675444958016217	-0.003416368862987129	0.01482756511633987	-0.13112390671827634	0.1699010039406198	0.037632482590498784	0.001144614631844565	0.2155108388889374	0.010266581621508175	-0.07183112128546365	0.04675444958016217	0.11973018549747039	0.001144614631844565	-0.003416368862987129	-0.021660302842314128	-0.049026203811304736	-0.021660302842314128	-0.07183112128546365	0.04675444958016217	0.2291937893734326	0.40707214567187133	-0.017099319347482433	0.2155108388889374	0.01482756511633987	-0.017099319347482433	0.2748036243217503	0.037632482590498784	0.1151692020026387	0.7035360728359357	0.09236428452847989	0.09692526802331158	0.037632482590498784	0.02394953210600348	0.04675444958016217	-0.02622128633714582	0.001144614631844565	-0.007977352357818823	0.1516570699612927	0.04219346608533048	0.147096086466461	0.06499838355948928	-0.03534325332680943	-0.03534325332680943	0.07412035054915289	0.001144614631844565	-0.049026203811304736	-0.09463603875962234	-0.012538335852650517	0.060437400064657476	-0.030782269831977738	0.019388548611171674	-0.10831898924411765	-0.030782269831977738	-0.08551407176995873	0.06499838355948928	-0.039904236821641126	-0.06270915429579982	0.028510515600835173	-0.017099319347482433	-0.02622128633714582	0.00570559812667637	0.05587641656982578	-0.05358718730613643	-0.003416368862987129	-0.003416368862987129	0.09236428452847989	0.09692526802331158	-0.03534325332680943	-0.007977352357818823	0.03307149909566698	0.04219346608533048	0.05131543307499398	0.010266581621508175	0.00570559812667637	-0.017099319347482433	-0.030782269831977738	0.08780330103364808	0.165340020445788	0.037632482590498784	0.08324231753881628	0.010266581621508175	0.38426722819771253	0.02394953210600348	-0.05358718730613643	0.06955936705432109	0.10148625151814339	0.09236428452847989	0.04219346608533048	0.010266581621508175	-0.030782269831977738	-0.017099319347482433	0.060437400064657476	-0.06727013779063173	0.019388548611171674	-0.03534325332680943	0.02394953210600348
0.04219346608533048	-0.012538335852650517	0.019388548611171674	0.02394953210600348	0.1835839544251151	0.019388548611171674	0.03307149909566698	-0.02622128633714582	0.05131543307499398	0.10148625151814339	0.010266581621508175	-0.007977352357818823	0.03307149909566698	0.019388548611171674	0.08324231753881628	0.06955936705432109	0.00570559812667637	0.028510515600835173	0.037632482590498784	-0.02622128633714582	0.037632482590498784	0.01482756511633987	0.04219346608533048	0.001144614631844565	0.05587641656982578	0.1425351029716293	0.028510515600835173	0.010266581621508175	-0.05358718730613643	0.2018278884044421	0.001144614631844565	-0.05358718730613643	0.07412035054915289	0.11060821850780689	0.1151692020026387	0.09692526802331158	-0.021660302842314128	0.04675444958016217	0.05131543307499398	0.08324231753881628	0.1425351029716293	0.06499838355948928	0.02394953210600348	-0.012538335852650517	0.03307149909566698	0.028510515600835173	-0.003416368862987129	0.147096086466461	0.06499838355948928	0.10148625151814339	0.10148625151814339	0.2200718223837691	0.01482756511633987	0.019388548611171674	-0.017099319347482433	0.00570559812667637	-0.04446522031647304	0.001144614631844565	0.037632482590498784	0.07412035054915289	0.07868133404398459	-0.012538335852650517	0.09692526802331158	0.165340020445788	-0.007977352357818823	0.05131543307499398	-0.03534325332680943	-0.021660302842314128	0.019388548611171674	0.2200718223837691	0.019388548611171674	0.2063888718992738	0.019388548611171674	0.09236428452847989	0.6123164029393005	0.3660232942183853	0.1744619874354515	0.2337547728682644	0.02394953210600348	0.028510515600835173	0.2200718223837691	0.1972669049096103	0.060437400064657476	0.06955936705432109	0.2291937893734326	0.3523403437338901	-0.04446522031647304	0.00570559812667637	-0.02622128633714582	0.05587641656982578	0.028510515600835173	0.060437400064657476	0.001144614631844565	0.04219346608533048	-0.02622128633714582	0.1562180534561245	0.001144614631844565	0.05131543307499398	0.02394953210600348	-0.017099319347482433	0.09236428452847989	0.05131543307499398	-0.08551407176995873	0.1699010039406198	0.04675444958016217	-0.017099319347482433	0.00570559812667637	-0.030782269831977738	0.04675444958016217	0.02394953210600348	0.019388548611171674	0.38426722819771253	0.1151692020026387	0.06955936705432109	-0.04446522031647304	-0.017099319347482433	0.06955936705432109	0.09692526802331158	-0.09007505526479043	-0.02622128633714582	-0.003416368862987129	-0.017099319347482433	0.03307149909566698	0.05131543307499398	0.03307149909566698	0.05587641656982578	-0.02622128633714582	0.03307149909566698	-0.02622128633714582	0.028510515600835173	0.028510515600835173	-0.012538335852650517	-0.017099319347482433	0.001144614631844565	-0.003416368862987129	-0.021660302842314128	-0.017099319347482433	-0.09007505526479043	-0.03534325332680943	-0.02622128633714582	0.00570559812667637
0.019388548611171674	-0.07639210478029512	0.019388548611171674	-0.05358718730613643	0.1881449379199468	0.019388548611171674	0.05131543307499398	0.01482756511633987	-0.012538335852650517	0.07412035054915289	-0.021660302842314128	-0.04446522031647304	-0.003416368862987129	-0.021660302842314128	0.00570559812667637	0.02394953210600348	-0.012538335852650517	0.06499838355948928	0.028510515600835173	0.037632482590498784	0.019388548611171674	0.010266581621508175	0.01482756511633987	0.05587641656982578	0.02394953210600348	0.128852152487134	-0.003416368862987129	0.02394953210600348	-0.03534325332680943	0.1881449379199468	-0.02622128633714582	-0.003416368862987129	0.06499838355948928	0.1334131359819657	0.04675444958016217	0.05131543307499398	-0.049026203811304736	0.028510515600835173	0.03307149909566698	0.019388548611171674	0.09692526802331158	0.019388548611171674	0.01482756511633987	-0.039904236821641126	-0.012538335852650517	0.07868133404398459	-0.06270915429579982	0.1334131359819657	0.010266581621508175	0.05587641656982578	0.03307149909566698	0.1334131359819657	0.028510515600835173	0.001144614631844565	-0.039904236821641126	-0.02622128633714582	-0.04446522031647304	-0.017099319347482433	0.02394953210600348	0.028510515600835173	0.07412035054915289	-0.012538335852650517	0.06499838355948928	0.09692526802331158	-0.007977352357818823	0.037632482590498784	0.001144614631844565	-0.012538335852650517	-0.007977352357818823	0.1881449379199468	0.03307149909566698	0.2474377233527597	0.04219346608533048	0.09692526802331158	0.3660232942183853	0.5302187000323286	0.1881449379199468	0.1927059214147785	-0.017099319347482433	-0.003416368862987129	0.1790229709302833	0.261120673837255	-0.017099319347482433	0.019388548611171674	0.2018278884044421	0.3432183767442266	-0.049026203811304736	0.010266581621508175	0.01482756511633987	0.00570559812667637	-0.02622128633714582	0.019388548611171674	-0.09919702225445404	0.03307149909566698	-0.030782269831977738	0.2702426408269184	0.028510515600835173	0.07412035054915289	-0.07183112128546365	-0.02622128633714582	0.05131543307499398	-0.05358718730613643	-0.007977352357818823	0.1699010039406198	0.060437400064657476	0.01482756511633987	-0.021660302842314128	-0.007977352357818823	-0.012538335852650517	-0.030782269831977738	0.04675444958016217	0.3933891951873759	0.00570559812667637	0.04675444958016217	0.028510515600835173	-0.07639210478029512	0.037632482590498784	0.05587641656982578	-0.039904236821641126	-0.039904236821641126	0.01482756511633987	-0.007977352357818823	-0.03534325332680943	0.05131543307499398	0.037632482590498784	0.04219346608533048	0.019388548611171674	-0.02622128633714582	-0.012538335852650517	0.001144614631844565	0.060437400064657476	0.04219346608533048	-0.030782269831977738	0.01482756511633987	-0.003416368862987129	0.03307149909566698	-0.049026203811304736	-0.07639210478029512	-0.021660302842314128	0.00570559812667637	-0.021660302842314128
-0.012538335852650517	0.00570559812667637	0.04219346608533048	-0.017099319347482433	0.2246328058786009	0.019388548611171674	0.00570559812667637	0.08324231753881628	0.019388548611171674	0.06499838355948928	0.11060821850780689	-0.049026203811304736	-0.02622128633714582	0.06955936705432109	0.00570559812667637	-0.007977352357818823	-0.017099319347482433	0.06955936705432109	0.02394953210600348	0.02394953210600348	0.08780330103364808	0.037632482590498784	0.09236428452847989	0.04675444958016217	0.02394953210600348	0.060437400064657476	-0.05358718730613643	0.06499838355948928	0.037632482590498784	0.09692526802331158	-0.017099319347482433	-0.021660302842314128	-0.021660302842314128	0.08780330103364808	0.04219346608533048	0.019388548611171674	0.09236428452847989	0.1060472350129752	0.028510515600835173	0.06955936705432109	0.13797411947679739	0.1060472350129752	-0.003416368862987129	-0.030782269831977738	0.06499838355948928	-0.02622128633714582	0.037632482590498784	0.147096086466461	0.03307149909566698	-0.017099319347482433	0.05131543307499398	0.165340020445788	0.05131543307499398	0.01482756511633987	0.10148625151814339	0.00570559812667637	0.02394953210600348	-0.07183112128546365	0.037632482590498784	0.09236428452847989	0.060437400064657476	0.07868133404398459	0.12429116899230208	0.1425351029716293	0.08780330103364808	0.03307149909566698	0.010266581621508175	0.04675444958016217	-0.039904236821641126	0.147096086466461	0.13797411947679739	0.2291937893734326	0.06499838355948928	0.037632482590498784	0.1744619874354515	0.1881449379199468	0.543901650516824	0.261120673837255	0.04219346608533048	0.02394953210600348	0.04675444958016217	0.02394953210600348	0.08324231753881628	0.08780330103364808	0.1744619874354515	0.12429116899230208	0.06499838355948928	0.037632482590498784	-0.08095308827512704	0.07412035054915289	0.10148625151814339	0.08324231753881628	0.03307149909566698	0.028510515600835173	0.06955936705432109	0.3386573932493948	0.01482756511633987	0.08324231753881628	0.05131543307499398	-0.003416368862987129	0.06499838355948928	-0.007977352357818823	-0.030782269831977738	0.1334131359819657	0.02394953210600348	-0.06270915429579982	0.001144614631844565	0.06955936705432109	0.1151692020026387	0.06955936705432109	-0.030782269831977738	0.1699010039406198	0.019388548611171674	0.08780330103364808	0.01482756511633987	-0.08095308827512704	0.05131543307499398	0.11060821850780689	0.010266581621508175	-0.007977352357818823	0.037632482590498784	-0.058148170800968346	-0.05358718730613643	0.019388548611171674	0.01482756511633987	0.00570559812667637	0.06499838355948928	0.08324231753881628	0.019388548611171674	0.03307149909566698	0.06499838355948928	-0.07183112128546365	-0.02622128633714582	0.010266581621508175	-0.04446522031647304	0.02394953210600348	-0.058148170800968346	0.00570559812667637	0.03307149909566698	0.001144614631844565	0.001144614631844565
0.02394953210600348	0.028510515600835173	-0.04446522031647304	-0.021660302842314128	0.261120673837255	0.00570559812667637	-0.007977352357818823	0.08780330103364808	0.02394953210600348	0.00570559812667637	0.1060472350129752	-0.039904236821641126	-0.02622128633714582	-0.05358718730613643	0.09692526802331158	0.037632482590498784	0.06955936705432109	-0.012538335852650517	0.04219346608533048	-0.030782269831977738	0.04675444958016217	0.001144614631844565	0.07868133404398459	-0.06727013779063173	0.037632482590498784	0.1060472350129752	-0.021660302842314128	0.04675444958016217	0.028510515600835173	0.128852152487134	-0.09007505526479043	-0.08095308827512704	-0.039904236821641126	0.1835839544251151	0.028510515600835173	-0.039904236821641126	0.04219346608533048	0.02394953210600348	-0.012538335852650517	0.165340020445788	0.02394953210600348	0.10148625151814339	-0.021660302842314128	-0.07183112128546365	0.1562180534561245	-0.04446522031647304	0.07868133404398459	0.2246328058786009	0.11060821850780689	0.05131543307499398	0.07412035054915289	0.12429116899230208	0.06499838355948928	0.00570559812667637	0.1334131359819657	0.07868133404398459	-0.049026203811304736	-0.13112390671827634	-0.09007505526479043	0.03307149909566698	0.001144614631844565	0.1151692020026387	0.037632482590498784	0.1607790369509562	0.010266581621508175	0.05131543307499398	0.04675444958016217	0.08324231753881628	0.00570559812667637	0.1744619874354515	0.060437400064657476	0.3204134592700678	0.06955936705432109	0.02394953210600348	0.2337547728682644	0.1927059214147785	0.261120673837255	0.5393406670219922	0.1060472350129752	0.04219346608533048	0.04219346608533048	0.08780330103364808	0.060437400064657476	0.1607790369509562	0.1425351029716293	0.2018278884044421	0.10148625151814339	0.010266581621508175	-0.08095308827512704	-0.07183112128546365	0.147096086466461	0.09692526802331158	0.028510515600835173	-0.06270915429579982	0.08780330103364808	0.1881449379199468	-0.03534325332680943	0.00570559812667637	0.03307149909566698	-0.039904236821641126	0.1151692020026387	0.001144614631844565	-0.12656292322344465	0.1607790369509562	0.001144614631844565	-0.07639210478029512	-0.09007505526479043	0.10148625151814339	0.12429116899230208	0.1790229709302833	-0.07183112128546365	0.1562180534561245	-0.12200193972861295	0.165340020445788	-0.10375800574928573	-0.06727013779063173	-0.003416368862987129	0.05587641656982578	-0.07639210478029512	-0.012538335852650517	0.01482756511633987	-0.058148170800968346	-0.039904236821641126	0.037632482590498784	-0.007977352357818823	-0.012538335852650517	0.01482756511633987	0.147096086466461	-0.030782269831977738	-0.04446522031647304	-0.04446522031647304	-0.10375800574928573	0.001144614631844565	-0.021660302842314128	-0.02622128633714582	-0.02622128633714582	-0.11287997273894934	-0.003416368862987129	0.001144614631844565	-0.07639210478029512	-0.03534325332680943
